,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
41,3.1359021884531026,4.442906533672182,4.326201494079221,5.415531662286236,2.2743281040387426,3.7682084649898875,2.1742570245103336,4.164794622724868,3.340976123519415,2.034898742197165,2.4996791282175588,4.246528293443842,3.8699196745075195,2.2427865073485784,3.809883067097139,2.446141578140343,3.8052402296261922,2.402069991195836,3.242752628930469,4.546011699633129
42,1.9232011755375318,3.4629164608232754,2.9074804050612344,4.509598343114022,2.6740425159770065,4.070997049407421,4.15766061332269,5.552541931151441,3.384124526177715,2.034922713970025,2.9930696343988474,4.657516068122109,3.8300467464695953,2.122155733327959,7.863330824792663,6.522746657398857,5.12986101856913,3.9177559978962195,1.8075202381923066,3.2921104770578244
43,-0.8534883608587123,0.5636577114326258,4.454641776351772,5.328731939882822,1.2465415277606842,2.071706939411591,1.0981101669522721,1.4186378306306986,7.700423041867586,6.3870780606913495,3.7323619785384046,4.864781547034836,4.70291350127646,2.8743239270754044,4.840022514245091,3.3977544164903852,4.110532848114292,2.9567610878350603,2.5172437956097404,3.7094707220287093
44,4.287972958990091,5.594922485454872,5.116827000617094,6.598720995011432,3.468176220170454,4.93836444641006,4.127221036794687,5.328678770506209,3.199485415893961,2.1367645706333045,1.142711678659876,2.7600807649782055,4.281721192259935,2.728491592897989,9.265294131619655,7.644956390397632,8.01037740659867,6.224556199128191,1.2898916271711627,3.0658649552439234
45,1.6460764261261662,2.234657362202255,-0.5184676311454395,0.18792871394800836,-6.012646688146027,-4.749504339741159,-4.235347696341604,-3.922933870116411,6.778457047308104,5.735624635866732,3.3519841384901725,4.672992329741592,4.503135846955799,2.7814746716282275,6.48247734865785,4.7295794337578965,3.4943365369774506,2.069233661837858,2.406761281231778,3.636213667493131
46,0.4021292298559773,1.5734119366994574,0.5751366481594014,1.9879766915802504,0.6976150607810414,2.401090800392609,0.843229232737438,2.5197505071198654,2.6379659673733773,1.179675170234956,3.7231380541289862,4.8416707505054735,3.580883717907422,1.8643618847610586,3.7161334919903437,2.214438578583088,4.759933795770736,3.4515063721775316,2.8266636517710046,4.186076348372909
47,0.9741566501108401,2.4859161680539654,3.7298463365023755,5.312255094304641,1.6335873852237888,3.099171303460497,3.1077268835164826,4.040671324157735,2.9291709096310945,1.5702869867674578,2.5671412816456485,3.7118246663169367,4.8991414611463675,3.2569741089467428,2.3786045045362947,1.2349551944417156,4.435450948054973,3.1867325837807234,2.0746186536690425,3.7336997996912578
48,6.021955721144042,7.615149475703297,1.9231751643394257,2.8436827605641803,8.944738693661812,10.629878204412764,1.9299347991374103,3.5876373109914628,3.9021420533032303,2.6739061014282903,2.0725916902401322,3.6399898911398445,12.40250016184416,10.752910218844852,6.197263440042404,5.044348523208917,2.255646201500925,1.2067095179363245,3.871297169571722,5.507824048483407
49,1.687090302812869,3.0519830505657204,2.029842517075574,3.382008514170331,1.7684024601668957,3.255008867248223,2.0018693916018955,3.3927072126320508,3.5513637568235223,2.3379522401082062,0.8134530535128378,2.261188736888374,12.078293075351446,10.46368147772305,3.1526093088867846,1.7247711371103187,3.218704425240329,1.4434409826832375,4.406428101616507,5.8748932505002704
50,-4.182443704213264,-2.6975772923582446,-3.478301292847079,-2.386623417739752,-6.7367975130419255,-5.502473219809631,0.09107106085421757,1.3470520771268868,-9.837532258912837,-11.054964258097248,5.224243906949564,6.649380076048799,3.253604666621134,1.8489177322827628,2.70975649878577,1.42572496535823,4.730708557462895,2.959379049533486,1.4675994803775134,2.9099305924828984
