,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
480,2.7946794965663564,3.261524711593625,5.475478008785779,6.029767949290599,4.250888706627716,4.378792384821953,5.352102472922792,5.693609922559854,2.0712294364849444,1.7264982205421864,5.827231664800966,6.489800533484108,2.8248027240988707,2.3175824781454626,2.571084584156766,1.9729811115092668,3.0734815292032214,2.643075078118663,1.4494596081037823,1.8683194139421955
481,2.1937766442763498,2.6652918318842223,2.3927201494315375,2.6008967030062213,3.6304966257869147,4.132881647637985,1.0528038972838571,1.0138655439859534,3.642379768394952,3.2748860521939256,2.8815954609210928,3.205077113464021,3.1492169701768136,2.648765852673168,2.939071414812882,2.51898860631924,4.4756912384191585,4.073832805956999,2.6577972600129796,2.987387608231388
482,3.4539627282110743,4.389534317925247,4.505013415503757,4.992658237648417,9.762713618441024,10.220546876566415,4.967614857403368,5.50925996360246,2.0206175841818883,1.6439522156862048,0.677708429466431,1.0042273478781507,4.609987124305118,4.156583163618525,3.8079706003298694,3.375943675273421,5.858353240640337,5.196213096137638,1.1791426999630277,1.572897042527313
483,2.074301708563117,2.5961550589137024,1.2330072700158148,1.859771628101402,0.9970911451610213,1.3878671929384616,5.8841692355466275,6.2927441551435495,2.8935458618866177,2.337460335794337,2.308308681941019,2.9444556702043205,1.9219395815828502,1.3369016106416585,5.752549236730699,4.815101639736838,2.1170875425357694,1.8025696237810325,3.214433800592933,3.7251401331826317
484,1.777817625746508,2.528210600380861,1.2301160862620975,2.0961579129456354,1.089345686372599,1.5503402134965842,1.6860597067238754,2.254314163066748,2.1008851215680107,1.5699919572349257,2.465112980504381,2.751873892588703,2.934962364825859,2.4186964638125,4.605404377997027,4.13033328562875,9.018618192616888,8.407362909532296,2.765450017901138,3.1010961770348953
485,2.0124891820938333,2.410707561841305,3.9226851504934204,4.460817789567187,1.3659160510292432,1.9510224401049914,1.8298086281335926,2.3889714568124383,1.650970341515146,0.4404417823302731,5.553055253165869,5.968985473339652,18.760447045167243,18.489653493686735,3.29819279090837,3.0600930055828415,5.141289358370798,4.523533590146701,1.766117630378225,2.0700487961227108
486,1.4763636510510632,2.0305170828353,5.248629228750686,6.045324077127306,8.150937927390533,8.502009263295356,1.6165583222883602,2.223704262461276,1.6142321646928597,1.0252021635084905,2.489777669506278,3.293414364668309,5.953211224008681,5.599717451317083,4.2707850053489365,3.757757032052575,5.639096748343387,5.228932681769929,1.5147284340715024,1.9513490584310007
487,4.502053498026706,4.893623508485993,2.9920545742509237,3.2698595812208486,10.28743039711834,10.155827395028151,2.655833902722123,2.703231803218956,7.721626496426677,7.426263495493784,5.47785303772001,5.9255783772867066,2.285311035235191,2.1927418621317822,5.0442472349178455,4.693725485276812,6.6420030464384805,6.112184642808177,3.599113725191004,4.2365084730051725
488,4.6114140025772,5.172571142849723,3.6841822841059377,4.077048883935882,3.610945654791242,4.205944209965186,1.3037854390845713,2.242630086860906,5.521343008649908,4.744592870889551,2.7535774860549163,3.0028481065628396,5.490065718633549,5.0100812464678715,2.984822519873986,2.5897037250132198,2.7326407892264113,2.12807672092095,2.6484942347117904,3.0405416148024935
489,1.554345072808202,1.7334940274373962,2.775189663366796,3.1567191466445013,1.9834417648364617,2.320206213530497,4.562870804424741,5.058678282263742,7.432613378828291,7.05732919039495,2.145652553568779,2.6337749074893497,8.33558534095022,7.39325765760533,4.018260738078367,3.5015023137864185,6.962581860083753,6.579295659503502,2.851840605201742,3.1160007725177468
